2020-05-23 09:20:04.641839
[-115, -111, -108, -112, -98, -113, -84, -113, -94, -113, -101, -112, -98, -113, -81, -110, -93, -112, -101, -112, -88, -112, -105, -113, -108, -114, -100, -113, -94, -112, -92, -114, -66, -112, -91, -114, -99, -112, -100, -114, -106, -114, -101, -113, -106, -113, -97, -111, -69, -112, -98, -113, -102, -110, -76, -114, -106, -113, -116, -107, -112, -106, -112, -113, -102, -110, -114, -113, -110, -109, -114, -111, -115, -115, -115, -110, -102, -111, -98, -111, -108, -112, -114, -110, -109, -113, -114, -112, -111, -114, -112, -112, -114, -112, -112, -110, -111, -113, -111, -113, -108, -112, -112, -112, -107, -113, -106, -111, -108, -114, -109, -112, -108, -112, -112, -113, -112, -110, -110, -113, -106, -112, -112, -110, -109, -111, -111, -112, -109, -112, -115, -114, -106, -111, -108, -112, -109, -113, -111, -115, -112, -116, -112, -114, -113, -109, -112, -112, -114, -112, -115, -114, -115, -111, -114, -113, -114, -114, -102, -112, -115, -112, -115, -114, -115, -113, -112, -112, -114, -113, -115, -113, -113, -110, -113, -109, -114, -112, -116, -112, -113, -114, -116, -111, -112, -113, -115, -111, -116, -110, -115, -110, -92, -112, -108, -112, -112, -115, -115, -111, -112, -114, -116, -112, -116, -112, -115, -112, -111, -114, -116, -112, -115, -112, -93, -109, -106, -111, -79, -111, -96, -105, -94, -108, -100, -112, -94, -111, -78, -109, -97, -111, -92, -109, -106, -108, -92, -110, -101, -113, -93, -110, -84, -112, -98, -112, -91, -114, -95, -111, -83, -113, -90, -111, -89, -109, -75, -110, -81, -111, -80, -114, -81, -109, -81, -111, -85, -112, -81, -106, -79, -112, -81, -111, -79, -110, -79, -112, -77, -112, -78, -110, -80, -112, -81, -110, -80, -113, -79, -111, -85, -112, -72, -112, -74, -112, -98, -112, -111, -112, -114, -113, -112, -112, -110, -112, -111, -112, -113, -112, -112, -112, -110, -110, -110, -112, -112, -112, -112, -112, -113, -112, -114, -111, -112, -111, -111, -111, -112, -109, -111, -114, -113, -111, -114, -116, -114, -110, -115, -112, -115, -111, -115, -113, -114, -112, -114, -112]


2020-05-23 09:20:08.428266
[935.0, 890.0, 935.2, 890.2, 935.4, 890.4, 935.6, 890.6, 935.8, 890.8, 936.0, 891.0, 936.2, 891.2, 936.4, 891.4, 936.6, 891.6, 936.8, 891.8, 937.0, 892.0, 937.2, 892.2, 937.4, 892.4, 937.6, 892.6, 937.8, 892.8, 938.0, 893.0, 938.2, 893.2, 938.4, 893.4, 938.6, 893.6, 938.8, 893.8, 939.0, 894.0, 939.2, 894.2, 939.4, 894.4, 939.6, 894.6, 939.8, 894.8, 940.0, 895.0, 940.2, 895.2, 940.4, 895.4, 940.6, 895.6, 940.8, 895.8, 941.0, 896.0, 941.2, 896.2, 941.4, 896.4, 941.6, 896.6, 941.8, 896.8, 942.0, 897.0, 942.2, 897.2, 942.4, 897.4, 942.6, 897.6, 942.8, 897.8, 943.0, 898.0, 943.2, 898.2, 943.4, 898.4, 943.6, 898.6, 943.8, 898.8, 944.0, 899.0, 944.2, 899.2, 944.4, 899.4, 944.6, 899.6, 944.8, 899.8, 945.0, 900.0, 945.2, 900.2, 945.4, 900.4, 945.6, 900.6, 945.8, 900.8, 946.0, 901.0, 946.2, 901.2, 946.4, 901.4, 946.6, 901.6, 946.8, 901.8, 947.0, 902.0, 947.2, 902.2, 947.4, 902.4, 947.6, 902.6, 947.8, 902.8, 948.0, 903.0, 948.2, 903.2, 948.4, 903.4, 948.6, 903.6, 948.8, 903.8, 949.0, 904.0, 949.2, 904.2, 949.4, 904.4, 949.6, 904.6, 949.8, 904.8, 950.0, 905.0, 950.2, 905.2, 950.4, 905.4, 950.6, 905.6, 950.8, 905.8, 951.0, 906.0, 951.2, 906.2, 951.4, 906.4, 951.6, 906.6, 951.8, 906.8, 952.0, 907.0, 952.2, 907.2, 952.4, 907.4, 952.6, 907.6, 952.8, 907.8, 953.0, 908.0, 953.2, 908.2, 953.4, 908.4, 953.6, 908.6, 953.8, 908.8, 954.0, 909.0, 954.2, 909.2, 954.4, 909.4, 954.6, 909.6, 954.8, 909.8, 955.0, 910.0, 955.2, 910.2, 955.4, 910.4, 955.6, 910.6, 955.8, 910.8, 956.0, 911.0, 956.2, 911.2, 956.4, 911.4, 956.6, 911.6, 956.8, 911.8, 957.0, 912.0, 957.2, 912.2, 957.4, 912.4, 957.6, 912.6, 957.8, 912.8, 958.0, 913.0, 958.2, 913.2, 958.4, 913.4, 958.6, 913.6, 958.8, 913.8, 959.0, 914.0, 959.2, 914.2, 959.4, 914.4, 959.6, 914.6, 959.8, 914.8, 925.2, 880.2, 925.4, 880.4, 925.6, 880.6, 925.8, 880.8, 926.0, 881.0, 926.2, 881.2, 926.4, 881.4, 926.6, 881.6, 926.8, 881.8, 927.0, 882.0, 927.2, 882.2, 927.4, 882.4, 927.6, 882.6, 927.8, 882.8, 928.0, 883.0, 928.2, 883.2, 928.4, 883.4, 928.6, 883.6, 928.8, 883.8, 929.0, 884.0, 929.2, 884.2, 929.4, 884.4, 929.6, 884.6, 929.8, 884.8, 930.0, 885.0, 930.2, 885.2, 930.4, 885.4, 930.6, 885.6, 930.8, 885.8, 931.0, 886.0, 931.2, 886.2, 931.4, 886.4, 931.6, 886.6, 931.8, 886.8, 932.0, 887.0, 932.2, 887.2, 932.4, 887.4, 932.6, 887.6, 932.8, 887.8, 933.0, 888.0, 933.2, 888.2, 933.4, 888.4, 933.6, 888.6, 933.8, 888.8, 934.0, 889.0, 934.2, 889.2, 934.4, 889.4, 934.6, 889.6, 934.8, 889.8]
[-114, -112, -107, -111, -100, -112, -86, -114, -94, -111, -100, -112, -105, -114, -79, -108, -95, -111, -101, -115, -88, -113, -105, -114, -108, -114, -100, -112, -91, -109, -94, -112, -66, -112, -90, -113, -98, -112, -100, -114, -109, -111, -102, -114, -107, -113, -95, -113, -69, -113, -98, -110, -103, -112, -78, -109, -104, -110, -112, -110, -112, -105, -112, -114, -114, -114, -115, -108, -112, -112, -115, -111, -110, -113, -116, -110, -115, -112, -115, -114, -110, -110, -104, -111, -113, -112, -108, -112, -112, -113, -114, -113, -113, -110, -115, -112, -110, -112, -112, -112, -102, -108, -112, -113, -107, -112, -106, -112, -106, -113, -107, -113, -108, -113, -112, -113, -92, -112, -111, -112, -112, -113, -107, -111, -104, -111, -108, -110, -112, -116, -110, -112, -109, -111, -110, -113, -111, -112, -112, -114, -110, -113, -112, -115, -114, -115, -112, -112, -116, -113, -115, -112, -116, -110, -115, -113, -106, -113, -116, -112, -101, -111, -113, -112, -113, -112, -106, -114, -114, -114, -110, -113, -104, -114, -115, -114, -115, -114, -112, -113, -106, -113, -114, -115, -115, -111, -114, -112, -115, -113, -114, -110, -114, -114, -109, -111, -114, -113, -112, -114, -112, -113, -110, -112, -117, -112, -113, -112, -116, -112, -113, -111, -115, -110, -94, -112, -106, -108, -79, -114, -94, -106, -93, -112, -100, -112, -93, -114, -79, -111, -96, -110, -94, -107, -106, -111, -91, -110, -102, -110, -92, -109, -84, -107, -95, -113, -96, -111, -96, -112, -81, -112, -91, -111, -88, -108, -77, -112, -79, -112, -80, -109, -76, -111, -78, -110, -78, -114, -81, -111, -81, -112, -76, -111, -78, -112, -76, -113, -79, -114, -74, -111, -73, -113, -85, -112, -79, -111, -79, -112, -88, -111, -71, -113, -74, -111, -98, -110, -112, -111, -112, -111, -112, -111, -114, -111, -115, -114, -115, -112, -114, -113, -109, -113, -111, -112, -111, -112, -114, -112, -116, -110, -114, -110, -112, -111, -111, -112, -114, -107, -112, -110, -113, -113, -114, -112, -115, -109, -114, -112, -113, -113, -112, -114, -116, -113, -115, -112]


2020-05-23 09:20:09.160189
[935.0, 890.0, 935.2, 890.2, 935.4, 890.4, 935.6, 890.6, 935.8, 890.8, 936.0, 891.0, 936.2, 891.2, 936.4, 891.4, 936.6, 891.6, 936.8, 891.8, 937.0, 892.0, 937.2, 892.2, 937.4, 892.4, 937.6, 892.6, 937.8, 892.8, 938.0, 893.0, 938.2, 893.2, 938.4, 893.4, 938.6, 893.6, 938.8, 893.8, 939.0, 894.0, 939.2, 894.2, 939.4, 894.4, 939.6, 894.6, 939.8, 894.8, 940.0, 895.0, 940.2, 895.2, 940.4, 895.4, 940.6, 895.6, 940.8, 895.8, 941.0, 896.0, 941.2, 896.2, 941.4, 896.4, 941.6, 896.6, 941.8, 896.8, 942.0, 897.0, 942.2, 897.2, 942.4, 897.4, 942.6, 897.6, 942.8, 897.8, 943.0, 898.0, 943.2, 898.2, 943.4, 898.4, 943.6, 898.6, 943.8, 898.8, 944.0, 899.0, 944.2, 899.2, 944.4, 899.4, 944.6, 899.6, 944.8, 899.8, 945.0, 900.0, 945.2, 900.2, 945.4, 900.4, 945.6, 900.6, 945.8, 900.8, 946.0, 901.0, 946.2, 901.2, 946.4, 901.4, 946.6, 901.6, 946.8, 901.8, 947.0, 902.0, 947.2, 902.2, 947.4, 902.4, 947.6, 902.6, 947.8, 902.8, 948.0, 903.0, 948.2, 903.2, 948.4, 903.4, 948.6, 903.6, 948.8, 903.8, 949.0, 904.0, 949.2, 904.2, 949.4, 904.4, 949.6, 904.6, 949.8, 904.8, 950.0, 905.0, 950.2, 905.2, 950.4, 905.4, 950.6, 905.6, 950.8, 905.8, 951.0, 906.0, 951.2, 906.2, 951.4, 906.4, 951.6, 906.6, 951.8, 906.8, 952.0, 907.0, 952.2, 907.2, 952.4, 907.4, 952.6, 907.6, 952.8, 907.8, 953.0, 908.0, 953.2, 908.2, 953.4, 908.4, 953.6, 908.6, 953.8, 908.8, 954.0, 909.0, 954.2, 909.2, 954.4, 909.4, 954.6, 909.6, 954.8, 909.8, 955.0, 910.0, 955.2, 910.2, 955.4, 910.4, 955.6, 910.6, 955.8, 910.8, 956.0, 911.0, 956.2, 911.2, 956.4, 911.4, 956.6, 911.6, 956.8, 911.8, 957.0, 912.0, 957.2, 912.2, 957.4, 912.4, 957.6, 912.6, 957.8, 912.8, 958.0, 913.0, 958.2, 913.2, 958.4, 913.4, 958.6, 913.6, 958.8, 913.8, 959.0, 914.0, 959.2, 914.2, 959.4, 914.4, 959.6, 914.6, 959.8, 914.8, 925.2, 880.2, 925.4, 880.4, 925.6, 880.6, 925.8, 880.8, 926.0, 881.0, 926.2, 881.2, 926.4, 881.4, 926.6, 881.6, 926.8, 881.8, 927.0, 882.0, 927.2, 882.2, 927.4, 882.4, 927.6, 882.6, 927.8, 882.8, 928.0, 883.0, 928.2, 883.2, 928.4, 883.4, 928.6, 883.6, 928.8, 883.8, 929.0, 884.0, 929.2, 884.2, 929.4, 884.4, 929.6, 884.6, 929.8, 884.8, 930.0, 885.0, 930.2, 885.2, 930.4, 885.4, 930.6, 885.6, 930.8, 885.8, 931.0, 886.0, 931.2, 886.2, 931.4, 886.4, 931.6, 886.6, 931.8, 886.8, 932.0, 887.0, 932.2, 887.2, 932.4, 887.4, 932.6, 887.6, 932.8, 887.8, 933.0, 888.0, 933.2, 888.2, 933.4, 888.4, 933.6, 888.6, 933.8, 888.8, 934.0, 889.0, 934.2, 889.2, 934.4, 889.4, 934.6, 889.6, 934.8, 889.8]
[-116, -110, -108, -113, -99, -116, -84, -113, -92, -112, -103, -111, -103, -113, -82, -111, -94, -113, -99, -113, -88, -113, -107, -113, -106, -113, -98, -112, -91, -112, -91, -113, -65, -112, -97, -114, -98, -112, -100, -112, -109, -112, -101, -112, -110, -112, -94, -115, -69, -114, -99, -112, -102, -112, -77, -113, -107, -113, -115, -112, -112, -107, -114, -113, -113, -114, -113, -112, -112, -111, -92, -109, -113, -113, -111, -112, -114, -115, -115, -114, -115, -112, -114, -109, -110, -111, -114, -116, -114, -112, -113, -112, -116, -110, -97, -112, -114, -114, -115, -115, -113, -111, -112, -112, -110, -112, -111, -112, -111, -112, -110, -112, -107, -114, -112, -114, -110, -112, -109, -110, -112, -112, -114, -113, -114, -112, -112, -112, -112, -112, -112, -115, -111, -112, -112, -113, -109, -112, -110, -110, -109, -113, -106, -112, -106, -114, -109, -111, -113, -110, -115, -114, -116, -110, -112, -112, -104, -113, -112, -114, -115, -112, -110, -113, -112, -112, -115, -112, -115, -112, -113, -114, -113, -112, -112, -114, -112, -114, -113, -112, -100, -113, -113, -113, -114, -114, -114, -115, -116, -113, -113, -113, -112, -111, -115, -113, -117, -112, -115, -114, -112, -112, -116, -112, -91, -113, -110, -113, -106, -112, -116, -112, -94, -112, -94, -109, -107, -108, -78, -112, -93, -107, -93, -106, -100, -112, -92, -111, -80, -110, -95, -111, -97, -108, -108, -110, -91, -110, -101, -112, -93, -108, -87, -111, -94, -110, -92, -114, -99, -111, -84, -111, -90, -111, -89, -109, -74, -112, -75, -110, -73, -112, -75, -112, -76, -114, -77, -112, -74, -112, -74, -112, -74, -112, -74, -112, -71, -112, -73, -115, -72, -113, -72, -111, -72, -112, -75, -114, -72, -113, -82, -112, -70, -111, -74, -112, -100, -112, -115, -113, -112, -111, -111, -111, -111, -112, -112, -112, -116, -112, -113, -114, -115, -112, -112, -112, -114, -112, -112, -110, -113, -113, -113, -112, -114, -112, -113, -112, -115, -110, -111, -112, -113, -111, -114, -113, -116, -111, -116, -113, -113, -114, -113, -112, -117, -112, -115, -112]


2020-05-23 09:20:09.896380
[935.0, 890.0, 935.2, 890.2, 935.4, 890.4, 935.6, 890.6, 935.8, 890.8, 936.0, 891.0, 936.2, 891.2, 936.4, 891.4, 936.6, 891.6, 936.8, 891.8, 937.0, 892.0, 937.2, 892.2, 937.4, 892.4, 937.6, 892.6, 937.8, 892.8, 938.0, 893.0, 938.2, 893.2, 938.4, 893.4, 938.6, 893.6, 938.8, 893.8, 939.0, 894.0, 939.2, 894.2, 939.4, 894.4, 939.6, 894.6, 939.8, 894.8, 940.0, 895.0, 940.2, 895.2, 940.4, 895.4, 940.6, 895.6, 940.8, 895.8, 941.0, 896.0, 941.2, 896.2, 941.4, 896.4, 941.6, 896.6, 941.8, 896.8, 942.0, 897.0, 942.2, 897.2, 942.4, 897.4, 942.6, 897.6, 942.8, 897.8, 943.0, 898.0, 943.2, 898.2, 943.4, 898.4, 943.6, 898.6, 943.8, 898.8, 944.0, 899.0, 944.2, 899.2, 944.4, 899.4, 944.6, 899.6, 944.8, 899.8, 945.0, 900.0, 945.2, 900.2, 945.4, 900.4, 945.6, 900.6, 945.8, 900.8, 946.0, 901.0, 946.2, 901.2, 946.4, 901.4, 946.6, 901.6, 946.8, 901.8, 947.0, 902.0, 947.2, 902.2, 947.4, 902.4, 947.6, 902.6, 947.8, 902.8, 948.0, 903.0, 948.2, 903.2, 948.4, 903.4, 948.6, 903.6, 948.8, 903.8, 949.0, 904.0, 949.2, 904.2, 949.4, 904.4, 949.6, 904.6, 949.8, 904.8, 950.0, 905.0, 950.2, 905.2, 950.4, 905.4, 950.6, 905.6, 950.8, 905.8, 951.0, 906.0, 951.2, 906.2, 951.4, 906.4, 951.6, 906.6, 951.8, 906.8, 952.0, 907.0, 952.2, 907.2, 952.4, 907.4, 952.6, 907.6, 952.8, 907.8, 953.0, 908.0, 953.2, 908.2, 953.4, 908.4, 953.6, 908.6, 953.8, 908.8, 954.0, 909.0, 954.2, 909.2, 954.4, 909.4, 954.6, 909.6, 954.8, 909.8, 955.0, 910.0, 955.2, 910.2, 955.4, 910.4, 955.6, 910.6, 955.8, 910.8, 956.0, 911.0, 956.2, 911.2, 956.4, 911.4, 956.6, 911.6, 956.8, 911.8, 957.0, 912.0, 957.2, 912.2, 957.4, 912.4, 957.6, 912.6, 957.8, 912.8, 958.0, 913.0, 958.2, 913.2, 958.4, 913.4, 958.6, 913.6, 958.8, 913.8, 959.0, 914.0, 959.2, 914.2, 959.4, 914.4, 959.6, 914.6, 959.8, 914.8, 925.2, 880.2, 925.4, 880.4, 925.6, 880.6, 925.8, 880.8, 926.0, 881.0, 926.2, 881.2, 926.4, 881.4, 926.6, 881.6, 926.8, 881.8, 927.0, 882.0, 927.2, 882.2, 927.4, 882.4, 927.6, 882.6, 927.8, 882.8, 928.0, 883.0, 928.2, 883.2, 928.4, 883.4, 928.6, 883.6, 928.8, 883.8, 929.0, 884.0, 929.2, 884.2, 929.4, 884.4, 929.6, 884.6, 929.8, 884.8, 930.0, 885.0, 930.2, 885.2, 930.4, 885.4, 930.6, 885.6, 930.8, 885.8, 931.0, 886.0, 931.2, 886.2, 931.4, 886.4, 931.6, 886.6, 931.8, 886.8, 932.0, 887.0, 932.2, 887.2, 932.4, 887.4, 932.6, 887.6, 932.8, 887.8, 933.0, 888.0, 933.2, 888.2, 933.4, 888.4, 933.6, 888.6, 933.8, 888.8, 934.0, 889.0, 934.2, 889.2, 934.4, 889.4, 934.6, 889.6, 934.8, 889.8]
[-115, -112, -107, -111, -99, -113, -86, -111, -92, -113, -101, -112, -105, -114, -81, -108, -94, -116, -100, -113, -88, -110, -103, -111, -106, -109, -98, -110, -92, -110, -94, -111, -67, -111, -92, -113, -97, -111, -101, -112, -106, -112, -108, -112, -108, -112, -96, -111, -70, -111, -95, -112, -103, -109, -80, -113, -109, -114, -113, -113, -114, -106, -112, -113, -112, -114, -92, -116, -114, -112, -115, -110, -112, -113, -116, -112, -111, -114, -108, -108, -115, -112, -114, -113, -114, -113, -114, -111, -112, -111, -112, -110, -116, -113, -115, -113, -117, -113, -112, -109, -113, -111, -112, -113, -111, -111, -113, -115, -113, -112, -115, -114, -112, -109, -112, -114, -107, -112, -106, -111, -108, -113, -108, -112, -110, -114, -110, -109, -112, -113, -113, -113, -111, -112, -110, -113, -115, -114, -115, -111, -113, -114, -113, -111, -106, -112, -108, -111, -112, -114, -115, -113, -114, -111, -116, -114, -116, -115, -117, -112, -110, -110, -115, -112, -93, -114, -115, -113, -112, -112, -114, -113, -114, -113, -114, -114, -114, -112, -115, -110, -113, -115, -109, -111, -107, -114, -116, -113, -113, -114, -115, -112, -110, -113, -86, -110, -114, -112, -111, -114, -114, -114, -113, -110, -114, -111, -112, -112, -115, -112, -115, -110, -112, -109, -94, -107, -106, -107, -80, -111, -96, -107, -94, -112, -101, -111, -94, -112, -77, -112, -97, -114, -94, -110, -108, -112, -92, -109, -100, -110, -91, -110, -85, -104, -95, -114, -102, -113, -98, -112, -82, -112, -92, -114, -88, -111, -72, -113, -73, -114, -73, -111, -74, -112, -76, -112, -77, -112, -74, -113, -74, -113, -74, -112, -75, -110, -73, -113, -70, -112, -72, -111, -73, -112, -70, -112, -73, -112, -73, -113, -82, -111, -72, -112, -74, -112, -99, -114, -111, -111, -112, -112, -114, -113, -113, -112, -112, -111, -112, -112, -112, -110, -114, -111, -112, -112, -111, -112, -115, -114, -112, -110, -112, -112, -110, -112, -111, -113, -113, -110, -113, -112, -114, -113, -112, -114, -114, -110, -113, -112, -113, -115, -114, -113, -116, -113, -115, -112]


2020-05-23 09:20:10.626905
[935.0, 890.0, 935.2, 890.2, 935.4, 890.4, 935.6, 890.6, 935.8, 890.8, 936.0, 891.0, 936.2, 891.2, 936.4, 891.4, 936.6, 891.6, 936.8, 891.8, 937.0, 892.0, 937.2, 892.2, 937.4, 892.4, 937.6, 892.6, 937.8, 892.8, 938.0, 893.0, 938.2, 893.2, 938.4, 893.4, 938.6, 893.6, 938.8, 893.8, 939.0, 894.0, 939.2, 894.2, 939.4, 894.4, 939.6, 894.6, 939.8, 894.8, 940.0, 895.0, 940.2, 895.2, 940.4, 895.4, 940.6, 895.6, 940.8, 895.8, 941.0, 896.0, 941.2, 896.2, 941.4, 896.4, 941.6, 896.6, 941.8, 896.8, 942.0, 897.0, 942.2, 897.2, 942.4, 897.4, 942.6, 897.6, 942.8, 897.8, 943.0, 898.0, 943.2, 898.2, 943.4, 898.4, 943.6, 898.6, 943.8, 898.8, 944.0, 899.0, 944.2, 899.2, 944.4, 899.4, 944.6, 899.6, 944.8, 899.8, 945.0, 900.0, 945.2, 900.2, 945.4, 900.4, 945.6, 900.6, 945.8, 900.8, 946.0, 901.0, 946.2, 901.2, 946.4, 901.4, 946.6, 901.6, 946.8, 901.8, 947.0, 902.0, 947.2, 902.2, 947.4, 902.4, 947.6, 902.6, 947.8, 902.8, 948.0, 903.0, 948.2, 903.2, 948.4, 903.4, 948.6, 903.6, 948.8, 903.8, 949.0, 904.0, 949.2, 904.2, 949.4, 904.4, 949.6, 904.6, 949.8, 904.8, 950.0, 905.0, 950.2, 905.2, 950.4, 905.4, 950.6, 905.6, 950.8, 905.8, 951.0, 906.0, 951.2, 906.2, 951.4, 906.4, 951.6, 906.6, 951.8, 906.8, 952.0, 907.0, 952.2, 907.2, 952.4, 907.4, 952.6, 907.6, 952.8, 907.8, 953.0, 908.0, 953.2, 908.2, 953.4, 908.4, 953.6, 908.6, 953.8, 908.8, 954.0, 909.0, 954.2, 909.2, 954.4, 909.4, 954.6, 909.6, 954.8, 909.8, 955.0, 910.0, 955.2, 910.2, 955.4, 910.4, 955.6, 910.6, 955.8, 910.8, 956.0, 911.0, 956.2, 911.2, 956.4, 911.4, 956.6, 911.6, 956.8, 911.8, 957.0, 912.0, 957.2, 912.2, 957.4, 912.4, 957.6, 912.6, 957.8, 912.8, 958.0, 913.0, 958.2, 913.2, 958.4, 913.4, 958.6, 913.6, 958.8, 913.8, 959.0, 914.0, 959.2, 914.2, 959.4, 914.4, 959.6, 914.6, 959.8, 914.8, 925.2, 880.2, 925.4, 880.4, 925.6, 880.6, 925.8, 880.8, 926.0, 881.0, 926.2, 881.2, 926.4, 881.4, 926.6, 881.6, 926.8, 881.8, 927.0, 882.0, 927.2, 882.2, 927.4, 882.4, 927.6, 882.6, 927.8, 882.8, 928.0, 883.0, 928.2, 883.2, 928.4, 883.4, 928.6, 883.6, 928.8, 883.8, 929.0, 884.0, 929.2, 884.2, 929.4, 884.4, 929.6, 884.6, 929.8, 884.8, 930.0, 885.0, 930.2, 885.2, 930.4, 885.4, 930.6, 885.6, 930.8, 885.8, 931.0, 886.0, 931.2, 886.2, 931.4, 886.4, 931.6, 886.6, 931.8, 886.8, 932.0, 887.0, 932.2, 887.2, 932.4, 887.4, 932.6, 887.6, 932.8, 887.8, 933.0, 888.0, 933.2, 888.2, 933.4, 888.4, 933.6, 888.6, 933.8, 888.8, 934.0, 889.0, 934.2, 889.2, 934.4, 889.4, 934.6, 889.6, 934.8, 889.8]
[-116, -112, -109, -114, -100, -113, -86, -112, -94, -114, -104, -113, -104, -112, -82, -111, -94, -112, -100, -112, -88, -113, -104, -108, -107, -112, -101, -115, -86, -112, -93, -113, -65, -113, -90, -111, -98, -112, -100, -114, -105, -112, -106, -112, -108, -114, -95, -111, -70, -113, -97, -111, -101, -111, -83, -112, -105, -113, -103, -113, -114, -106, -114, -110, -114, -111, -116, -108, -115, -112, -96, -111, -116, -114, -116, -111, -113, -112, -115, -111, -115, -112, -110, -113, -115, -112, -111, -113, -103, -112, -109, -112, -105, -112, -115, -116, -114, -112, -112, -112, -114, -110, -114, -112, -110, -113, -112, -111, -112, -112, -114, -113, -112, -109, -112, -112, -111, -110, -114, -112, -109, -114, -113, -115, -112, -112, -113, -112, -112, -111, -112, -113, -114, -114, -116, -111, -112, -114, -112, -113, -112, -115, -113, -110, -113, -112, -112, -112, -115, -112, -113, -112, -114, -109, -116, -114, -114, -112, -113, -114, -115, -113, -114, -112, -116, -112, -113, -113, -116, -113, -113, -113, -113, -114, -115, -112, -112, -112, -112, -112, -116, -112, -112, -113, -112, -113, -113, -112, -114, -114, -112, -111, -114, -111, -114, -112, -111, -113, -111, -112, -117, -114, -115, -112, -115, -112, -108, -110, -116, -112, -116, -111, -114, -111, -95, -109, -107, -112, -79, -110, -95, -107, -95, -111, -100, -112, -94, -111, -76, -111, -96, -108, -94, -112, -108, -109, -92, -112, -100, -112, -92, -111, -85, -110, -96, -110, -92, -112, -97, -114, -83, -112, -91, -112, -88, -109, -75, -112, -73, -112, -73, -113, -74, -113, -76, -110, -76, -112, -76, -111, -73, -112, -73, -114, -74, -110, -71, -112, -72, -114, -70, -112, -73, -112, -72, -111, -72, -113, -69, -112, -82, -112, -70, -112, -74, -112, -98, -112, -111, -113, -112, -112, -115, -113, -112, -113, -114, -112, -115, -112, -114, -113, -114, -113, -116, -113, -112, -112, -115, -114, -116, -112, -115, -114, -114, -112, -115, -112, -114, -108, -116, -112, -112, -113, -113, -114, -113, -108, -115, -113, -115, -114, -114, -112, -115, -111, -114, -112]


2020-05-23 09:20:11.368580
